"","Latitude","Longitude","Location"
"17035",41.902020509,-87.773754609,"(41.902020509, -87.773754609)"
"20472",41.765621194,-87.619609791,"(41.765621194, -87.619609791)"
"26919",41.782297461,-87.635110176,"(41.782297461, -87.635110176)"
"36419",41.969911966,-87.689341576,"(41.969911966, -87.689341576)"
"36645",41.913070294,-87.634770532,"(41.913070294, -87.634770532)"
"36822",41.734803117,-87.551372192,"(41.734803117, -87.551372192)"
"48500",NA,NA,""
"68677",NA,NA,""
"74757",NA,NA,""
"77159",NA,NA,""
"88555",41.895616463,-87.700978901,"(41.895616463, -87.700978901)"
"93595",41.861442825,-87.660027716,"(41.861442825, -87.660027716)"
"113819",41.890686995,-87.687519335,"(41.890686995, -87.687519335)"
"132396",41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
"198912",41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
"215367",NA,NA,""
"227939",41.681959704,-87.680846757,"(41.681959704, -87.680846757)"
"236546",NA,NA,""
"236645",41.878562742,-87.632267636,"(41.878562742, -87.632267636)"
"239362",41.894783048,-87.770203617,"(41.894783048, -87.770203617)"
"263430",41.989596467,-87.799616093,"(41.989596467, -87.799616093)"
"273858",41.939196499,-87.718977392,"(41.939196499, -87.718977392)"
"274423",41.823635955,-87.697743639,"(41.823635955, -87.697743639)"
"274449",41.929088506,-87.648005492,"(41.929088506, -87.648005492)"
"274575",41.903400522,-87.62997193,"(41.903400522, -87.62997193)"
"274638",41.943844128,-87.649380278,"(41.943844128, -87.649380278)"
"276902",41.767504543,-87.571440534,"(41.767504543, -87.571440534)"
"283666",41.885492559,-87.657546111,"(41.885492559, -87.657546111)"
"284168",41.886443395,-87.626316579,"(41.886443395, -87.626316579)"
"284297",NA,NA,""
"287039",NA,NA,""
"288533",NA,NA,""
"291066",NA,NA,""
"294014",41.852838781,-87.626550976,"(41.852838781, -87.626550976)"
"296348",NA,NA,""
"296704",NA,NA,""
"298630",NA,NA,""
"299821",41.849559007,-87.69047306,"(41.849559007, -87.69047306)"
"299856",NA,NA,""
"303971",NA,NA,""
"307763",NA,NA,""
"309774",41.867984444,-87.725853347,"(41.867984444, -87.725853347)"
"318738",41.776551605,-87.632969132,"(41.776551605, -87.632969132)"
"323242",NA,NA,""
"323933",NA,NA,""
"324498",41.962075204,-87.673992664,"(41.962075204, -87.673992664)"
"324698",NA,NA,""
"328943",NA,NA,""
"330135",NA,NA,""
"333118",NA,NA,""
"333244",NA,NA,""
"333590",NA,NA,""
"333595",NA,NA,""
"334982",41.771178405,-87.623598973,"(41.771178405, -87.623598973)"
"336104",NA,NA,""
"336338",NA,NA,""
"336573",NA,NA,""
"337631",NA,NA,""
"338196",NA,NA,""
"338385",NA,NA,""
"338445",NA,NA,""
"338522",NA,NA,""
"338620",NA,NA,""
"339100",NA,NA,""
"339241",NA,NA,""
"339292",NA,NA,""
"339319",NA,NA,""
"339514",NA,NA,""
"339526",NA,NA,""
"339610",NA,NA,""
"339678",NA,NA,""
"340136",NA,NA,""
"340364",NA,NA,""
"340539",NA,NA,""
"340853",41.960698401,-87.740033361,"(41.960698401, -87.740033361)"
"341259",NA,NA,""
"341622",NA,NA,""
"341641",NA,NA,""
"341962",NA,NA,""
"342096",NA,NA,""
"342533",NA,NA,""
"342551",NA,NA,""
"342604",NA,NA,""
"342711",NA,NA,""
"343576",NA,NA,""
"344014",NA,NA,""
"344447",NA,NA,""
"344460",NA,NA,""
"344897",NA,NA,""
"345061",NA,NA,""
"345126",NA,NA,""
"345158",NA,NA,""
"345406",NA,NA,""
"345425",NA,NA,""
"345476",NA,NA,""
"345651",NA,NA,""
"345738",NA,NA,""
"345863",NA,NA,""
"346175",NA,NA,""
"346325",NA,NA,""
"346345",NA,NA,""
"346359",NA,NA,""
"346538",NA,NA,""
"346597",NA,NA,""
"346607",NA,NA,""
"346824",NA,NA,""
"347051",NA,NA,""
"347466",NA,NA,""
"347565",NA,NA,""
"347623",NA,NA,""
"347752",NA,NA,""
"347968",NA,NA,""
"348044",NA,NA,""
"348361",NA,NA,""
"348435",NA,NA,""
"349600",NA,NA,""
"349797",NA,NA,""
"350221",NA,NA,""
"350616",41.961988265,-87.755655128,"(41.961988265, -87.755655128)"
"361967",NA,NA,""
"363102",41.846721794,-87.668362928,"(41.846721794, -87.668362928)"
"366828",41.924791717,-87.635811219,"(41.924791717, -87.635811219)"
"368190",41.878828333,-87.636678495,"(41.878828333, -87.636678495)"
"369523",41.701966578,-87.535284177,"(41.701966578, -87.535284177)"
"370072",41.891890282,-87.613438575,"(41.891890282, -87.613438575)"
"374076",41.805421178,-87.725964232,"(41.805421178, -87.725964232)"
"374576",NA,NA,""
"378194",41.885695638,-87.644613417,"(41.885695638, -87.644613417)"
"381609",41.881650549,-87.632355065,"(41.881650549, -87.632355065)"
"386293",41.931543657,-87.745871313,"(41.931543657, -87.745871313)"
"390952",41.947802576,-87.664034506,"(41.947802576, -87.664034506)"
"398565",41.885433199,-87.626265286,"(41.885433199, -87.626265286)"
"404717",41.999417805,-87.660672138,"(41.999417805, -87.660672138)"
"407508",41.889906681,-87.624100509,"(41.889906681, -87.624100509)"
"411294",41.811469023,-87.728981031,"(41.811469023, -87.728981031)"
"425339",41.932837533,-87.643037034,"(41.932837533, -87.643037034)"
"425850",41.872879259,-87.633592804,"(41.872879259, -87.633592804)"
"431821",41.838198156,-87.634623952,"(41.838198156, -87.634623952)"
"434140",41.799551527,-87.588056142,"(41.799551527, -87.588056142)"
"452285",41.948588347,-87.657633691,"(41.948588347, -87.657633691)"
"454833",41.866332671,-87.639215203,"(41.866332671, -87.639215203)"
"457552",NA,NA,""
"471477",41.836816162,-87.665724279,"(41.836816162, -87.665724279)"
"478586",41.811469023,-87.728981031,"(41.811469023, -87.728981031)"
"490446",41.895430593,-87.616109465,"(41.895430593, -87.616109465)"
"537578",41.790353984,-87.604942686,"(41.790353984, -87.604942686)"
"550248",41.884924096,-87.630953163,"(41.884924096, -87.630953163)"
"554622",41.978801878,-87.806988217,"(41.978801878, -87.806988217)"
"557017",NA,NA,""
"562925",41.980242532,-87.806976353,"(41.980242532, -87.806976353)"
"564201",NA,NA,""
"564557",41.880653112,-87.634396649,"(41.880653112, -87.634396649)"
"569162",41.975821967,-87.807053208,"(41.975821967, -87.807053208)"
"585929",41.893821538,-87.629709751,"(41.893821538, -87.629709751)"
"587166",NA,NA,""
"590291",41.796790197,-87.664658251,"(41.796790197, -87.664658251)"
"593473",41.88548867,-87.65781791,"(41.88548867, -87.65781791)"
"595426",41.910192184,-87.699681484,"(41.910192184, -87.699681484)"
"597008",NA,NA,""
"602165",41.989896641,-87.748572068,"(41.989896641, -87.748572068)"
"617301",NA,NA,""
"618834",41.884521087,-87.622099893,"(41.884521087, -87.622099893)"
"619235",NA,NA,""
"619241",NA,NA,""
"630010",41.962175033,-87.663740716,"(41.962175033, -87.663740716)"
"632331",NA,NA,""
"634114",41.901073698,-87.63136393,"(41.901073698, -87.63136393)"
"634780",41.892655759,-87.616922817,"(41.892655759, -87.616922817)"
"635795",41.779605366,-87.654813009,"(41.779605366, -87.654813009)"
"637815",41.883368801,-87.632413402,"(41.883368801, -87.632413402)"
"648118",41.929298345,-87.683627833,"(41.929298345, -87.683627833)"
"652116",41.939136391,-87.723660531,"(41.939136391, -87.723660531)"
"654580",41.880033169,-87.642603169,"(41.880033169, -87.642603169)"
"654714",41.998172401,-87.662156803,"(41.998172401, -87.662156803)"
"661801",41.946658527,-87.708896246,"(41.946658527, -87.708896246)"
"663109",41.963727184,-87.708328824,"(41.963727184, -87.708328824)"
"689463",41.882553868,-87.624383802,"(41.882553868, -87.624383802)"
"691630",41.963509008,-87.836690988,"(41.963509008, -87.836690988)"
"694537",41.883368801,-87.632413402,"(41.883368801, -87.632413402)"
"696944",41.809549,-87.605183782,"(41.809549, -87.605183782)"
"709784",41.926566973,-87.785556627,"(41.926566973, -87.785556627)"
"713335",41.749471303,-87.663416171,"(41.749471303, -87.663416171)"
"722618",41.85798879,-87.654135567,"(41.85798879, -87.654135567)"
"724640",41.883210189,-87.630259516,"(41.883210189, -87.630259516)"
"726048",41.773892091,-87.58630763,"(41.773892091, -87.58630763)"
"734682",41.882366028,-87.63088203,"(41.882366028, -87.63088203)"
"736214",41.918578314,-87.636183854,"(41.918578314, -87.636183854)"
"747455",41.994732991,-87.689786677,"(41.994732991, -87.689786677)"
"758460",41.920895082,-87.64860392,"(41.920895082, -87.64860392)"
"762795",41.946131212,-87.707809655,"(41.946131212, -87.707809655)"
"763269",41.893574529,-87.629705116,"(41.893574529, -87.629705116)"
"780416",41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
"786090",41.736793013,-87.594541841,"(41.736793013, -87.594541841)"
"787718",41.939501436,-87.684127053,"(41.939501436, -87.684127053)"
"796250",41.918245683,-87.712594073,"(41.918245683, -87.712594073)"
"812305",41.885124645,-87.693935919,"(41.885124645, -87.693935919)"
"823874",41.925162526,-87.667295447,"(41.925162526, -87.667295447)"
"839260",41.8744162,-87.638591667,"(41.8744162, -87.638591667)"
"839669",41.809344901,-87.619007274,"(41.809344901, -87.619007274)"
"839997",41.903829847,-87.716598201,"(41.903829847, -87.716598201)"
"846202",41.907383556,-87.687141683,"(41.907383556, -87.687141683)"
"856719",41.886190872,-87.624527215,"(41.886190872, -87.624527215)"
"862760",41.908925763,-87.802819807,"(41.908925763, -87.802819807)"
"866582",41.746704306,-87.605110156,"(41.746704306, -87.605110156)"
"870248",41.88569696,-87.644833747,"(41.88569696, -87.644833747)"
"894979",41.881505092,-87.632352983,"(41.881505092, -87.632352983)"
"906466",41.99027271,-87.718140723,"(41.99027271, -87.718140723)"
"924472",41.784323332,-87.661909508,"(41.784323332, -87.661909508)"
"941511",41.756714109,-87.586085395,"(41.756714109, -87.586085395)"
"941744",41.879030298,-87.636948032,"(41.879030298, -87.636948032)"
"945563",41.895817979,-87.619263899,"(41.895817979, -87.619263899)"
"946566",41.893652298,-87.622725822,"(41.893652298, -87.622725822)"
"953030",41.954508415,-87.653122768,"(41.954508415, -87.653122768)"
"966488",41.882774244,-87.629427024,"(41.882774244, -87.629427024)"
"966518",41.978165636,-87.658608303,"(41.978165636, -87.658608303)"
"973341",41.893179406,-87.634656764,"(41.893179406, -87.634656764)"
"978216",41.882764906,-87.632386952,"(41.882764906, -87.632386952)"
"987633",41.838982099,-87.646299864,"(41.838982099, -87.646299864)"
"994341",41.974322894,-87.653345913,"(41.974322894, -87.653345913)"
"1000120",41.765039197,-87.57627519,"(41.765039197, -87.57627519)"
"1003041",41.750507243,-87.652902388,"(41.750507243, -87.652902388)"
"1007114",41.992187981,-87.679869253,"(41.992187981, -87.679869253)"
"1016628",41.990526825,-87.687953046,"(41.990526825, -87.687953046)"
"1018823",41.886039903,-87.624521539,"(41.886039903, -87.624521539)"
"1024249",41.936335635,-87.650710119,"(41.936335635, -87.650710119)"
"1026902",41.918707482,-87.6485281,"(41.918707482, -87.6485281)"
"1028066",41.909307068,-87.80576669,"(41.909307068, -87.80576669)"
"1036784",41.975289354,-87.751291037,"(41.975289354, -87.751291037)"
"1037528",41.926287021,-87.785547998,"(41.926287021, -87.785547998)"
"1037883",41.938556557,-87.768017693,"(41.938556557, -87.768017693)"
"1041519",41.993247405,-87.712024008,"(41.993247405, -87.712024008)"
"1047222",41.888189539,-87.623777956,"(41.888189539, -87.623777956)"
"1048550",41.961099303,-87.74756329,"(41.961099303, -87.74756329)"
"1048612",41.929644221,-87.684131464,"(41.929644221, -87.684131464)"
"1052573",41.88221592,-87.638687118,"(41.88221592, -87.638687118)"
"1059534",41.776037212,-87.772207792,"(41.776037212, -87.772207792)"
"1062416",42.012293397,-87.699714109,"(42.012293397, -87.699714109)"
"1068497",41.876727916,-87.642862748,"(41.876727916, -87.642862748)"
"1074490",41.881519476,-87.626194599,"(41.881519476, -87.626194599)"
"1089645",41.896588511,-87.668529054,"(41.896588511, -87.668529054)"
"1092809",41.898444056,-87.651290125,"(41.898444056, -87.651290125)"
"1096991",41.939507459,-87.712505525,"(41.939507459, -87.712505525)"
"1109020",41.693309015,-87.621013915,"(41.693309015, -87.621013915)"
"1129469",41.869327166,-87.662390186,"(41.869327166, -87.662390186)"
"1142881",41.873674664,-87.754820808,"(41.873674664, -87.754820808)"
"1148045",41.894885819,-87.761016679,"(41.894885819, -87.761016679)"
"1157084",41.786181906,-87.664379822,"(41.786181906, -87.664379822)"
"1164157",41.881505092,-87.632352983,"(41.881505092, -87.632352983)"
"1169793",41.87527687,-87.627621989,"(41.87527687, -87.627621989)"
"1190881",41.722578383,-87.662706548,"(41.722578383, -87.662706548)"
"1198864",41.654963866,-87.549561292,"(41.654963866, -87.549561292)"
"1203695",41.804294617,-87.667287033,"(41.804294617, -87.667287033)"
"1208028",41.978468614,-87.770294412,"(41.978468614, -87.770294412)"
"1209494",41.896010965,-87.624279065,"(41.896010965, -87.624279065)"
"1210534",41.699874876,-87.623017708,"(41.699874876, -87.623017708)"
"1210597",41.933987374,-87.766338056,"(41.933987374, -87.766338056)"
"1210636",41.891217472,-87.645141738,"(41.891217472, -87.645141738)"
"1218025",41.890221601,-87.636995432,"(41.890221601, -87.636995432)"
"1218324",41.878562742,-87.632267636,"(41.878562742, -87.632267636)"
"1225924",41.915729613,-87.746056778,"(41.915729613, -87.746056778)"
"1226987",41.886686562,-87.65479754,"(41.886686562, -87.65479754)"
"1229041",41.899237302,-87.635784517,"(41.899237302, -87.635784517)"
"1234559",41.887966168,-87.634790696,"(41.887966168, -87.634790696)"
"1236465",41.90966446,-87.742769225,"(41.90966446, -87.742769225)"
"1237372",41.883963076,-87.641260844,"(41.883963076, -87.641260844)"
"1241360",41.894563504,-87.622745105,"(41.894563504, -87.622745105)"
"1251683",41.888789277,-87.632512071,"(41.888789277, -87.632512071)"
"1254189",41.881928906,-87.635704735,"(41.881928906, -87.635704735)"
"1255533",41.803058246,-87.61337019,"(41.803058246, -87.61337019)"
"1257277",41.799517158,-87.591225242,"(41.799517158, -87.591225242)"
"1257835",41.743954675,-87.606002341,"(41.743954675, -87.606002341)"
"1261412",41.879235852,-87.624347038,"(41.879235852, -87.624347038)"
"1261924",41.707266045,-87.616941279,"(41.707266045, -87.616941279)"
"1266626",41.938374369,-87.781905115,"(41.938374369, -87.781905115)"
"1272992",41.939387043,-87.699010281,"(41.939387043, -87.699010281)"
"1283981",41.909965973,-87.634672123,"(41.909965973, -87.634672123)"
"1286761",41.762507045,-87.576818108,"(41.762507045, -87.576818108)"
"1286997",41.866198337,-87.72334073,"(41.866198337, -87.72334073)"
"1290244",41.938090596,-87.800262632,"(41.938090596, -87.800262632)"
"1293757",41.88278344,-87.636786095,"(41.88278344, -87.636786095)"
"1294822",41.933987374,-87.766338056,"(41.933987374, -87.766338056)"
"1300778",41.885729421,-87.63430827,"(41.885729421, -87.63430827)"
"1300810",41.923581601,-87.797260018,"(41.923581601, -87.797260018)"
"1305218",41.92357503,-87.798204443,"(41.92357503, -87.798204443)"
"1309298",41.890592717,-87.646672611,"(41.890592717, -87.646672611)"
"1319138",41.996406931,-87.668594807,"(41.996406931, -87.668594807)"
"1320721",41.912787265,-87.677516502,"(41.912787265, -87.677516502)"
"1327447",41.846871468,-87.680098646,"(41.846871468, -87.680098646)"
"1328409",41.720969202,-87.680159235,"(41.720969202, -87.680159235)"
"1332690",41.926173179,-87.670750207,"(41.926173179, -87.670750207)"
"1338587",41.881348498,-87.764894125,"(41.881348498, -87.764894125)"
"1338823",41.902350414,-87.628334115,"(41.902350414, -87.628334115)"
"1342139",41.720969202,-87.680159235,"(41.720969202, -87.680159235)"
"1358119",41.904344632,-87.640368527,"(41.904344632, -87.640368527)"
"1360546",41.93872052,-87.755203594,"(41.93872052, -87.755203594)"
"1360969",41.897837503,-87.624097243,"(41.897837503, -87.624097243)"
"1360970",41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
"1362314",41.953259023,-87.76060505,"(41.953259023, -87.76060505)"
"1363856",41.771117937,-87.693185122,"(41.771117937, -87.693185122)"
"1364226",41.942681442,-87.651370219,"(41.942681442, -87.651370219)"
"1369700",41.909882217,-87.726635552,"(41.909882217, -87.726635552)"
"1369922",41.984410703,-87.766015939,"(41.984410703, -87.766015939)"
"1387542",41.97852489,-87.836589041,"(41.97852489, -87.836589041)"
"1390557",41.86723004,-87.641489077,"(41.86723004, -87.641489077)"
"1390849",41.938146791,-87.796421341,"(41.938146791, -87.796421341)"
"1393303",41.814049574,-87.618283699,"(41.814049574, -87.618283699)"
"1402096",41.939531913,-87.681756046,"(41.939531913, -87.681756046)"
"1402198",41.977353026,-87.807007503,"(41.977353026, -87.807007503)"
"1411458",41.892569818,-87.62208039,"(41.892569818, -87.62208039)"
"1424004",41.900519162,-87.624185113,"(41.900519162, -87.624185113)"
"1426890",42.01262794,-87.806624789,"(42.01262794, -87.806624789)"
"1430258",41.879097968,-87.632283818,"(41.879097968, -87.632283818)"
"1431808",41.892569818,-87.62208039,"(41.892569818, -87.62208039)"
"1437744",41.894327846,-87.62814321,"(41.894327846, -87.62814321)"
"1438159",41.735181698,-87.566828891,"(41.735181698, -87.566828891)"
"1443091",NA,NA,""
"1445895",41.969957784,-87.67420556,"(41.969957784, -87.67420556)"
"1449468",41.792928834,-87.779658761,"(41.792928834, -87.779658761)"
"1450470",41.879021684,-87.626108305,"(41.879021684, -87.626108305)"
"1450495",41.872063487,-87.686844006,"(41.872063487, -87.686844006)"
"1450923",41.789434524,-87.737266253,"(41.789434524, -87.737266253)"
"1454239",41.936976184,-87.664897494,"(41.936976184, -87.664897494)"
"1456271",41.887812777,-87.620546628,"(41.887812777, -87.620546628)"
"1457390",41.838967983,-87.665778978,"(41.838967983, -87.665778978)"
"1461418",41.961253689,-87.697657333,"(41.961253689, -87.697657333)"
"1462564",41.966820975,-87.7279893,"(41.966820975, -87.7279893)"
"1462569",41.965839588,-87.663919288,"(41.965839588, -87.663919288)"
"1466287",41.878498359,-87.635213281,"(41.878498359, -87.635213281)"
"1484570",42.006589009,-87.671642026,"(42.006589009, -87.671642026)"
"1494370",41.78071575,-87.787485321,"(41.78071575, -87.787485321)"
"1495937",41.910518587,-87.648968323,"(41.910518587, -87.648968323)"
"1502140",NA,NA,""
"1504394",41.906132875,-87.667566751,"(41.906132875, -87.667566751)"
"1543771",41.887679528,-87.767125991,"(41.887679528, -87.767125991)"
"1551761",41.900799621,-87.624273841,"(41.900799621, -87.624273841)"
"1555493",42.002875484,-87.696268223,"(42.002875484, -87.696268223)"
"1557784",41.905021054,-87.652520553,"(41.905021054, -87.652520553)"
"1574760",41.895856952,-87.700796552,"(41.895856952, -87.700796552)"
"1596477",41.708913062,-87.681552119,"(41.708913062, -87.681552119)"
"1596602",41.865578288,-87.773481428,"(41.865578288, -87.773481428)"
"1607975",41.994815901,-87.714344716,"(41.994815901, -87.714344716)"
"1613082",41.892092606,-87.611570535,"(41.892092606, -87.611570535)"
"1631630",41.883784354,-87.636665054,"(41.883784354, -87.636665054)"
"1634128",41.736496344,-87.607848832,"(41.736496344, -87.607848832)"
"1639749",41.918955693,-87.738902687,"(41.918955693, -87.738902687)"
"1644481",41.884457004,-87.650884384,"(41.884457004, -87.650884384)"
"1645423",41.886024179,-87.636299185,"(41.886024179, -87.636299185)"
"1650632",41.879045087,-87.650839153,"(41.879045087, -87.650839153)"
"1653158",41.735646951,-87.66555665,"(41.735646951, -87.66555665)"
"1656636",41.722260673,-87.582920537,"(41.722260673, -87.582920537)"
"1667122",42.012480452,-87.806776873,"(42.012480452, -87.806776873)"
"1670888",41.880543543,-87.763054182,"(41.880543543, -87.763054182)"
"1673725",41.758234929,-87.631416392,"(41.758234929, -87.631416392)"
"1684989",41.902284347,-87.626961006,"(41.902284347, -87.626961006)"
"1685050",41.809515523,-87.665145829,"(41.809515523, -87.665145829)"
"1692441",NA,NA,""
"1692696",41.858151428,-87.630089895,"(41.858151428, -87.630089895)"
"1693715",41.953538339,-87.746897266,"(41.953538339, -87.746897266)"
"1710571",41.822236284,-87.606999181,"(41.822236284, -87.606999181)"
"1717070",41.728172794,-87.551361018,"(41.728172794, -87.551361018)"
"1720642",41.975762155,-87.692202642,"(41.975762155, -87.692202642)"
"1727280",41.880598274,-87.629909921,"(41.880598274, -87.629909921)"
"1728861",41.880704543,-87.632479241,"(41.880704543, -87.632479241)"
"1736281",41.957331716,-87.732733596,"(41.957331716, -87.732733596)"
"1740958",41.793425173,-87.703407223,"(41.793425173, -87.703407223)"
"1743740",41.876854464,-87.641546844,"(41.876854464, -87.641546844)"
"1744413",41.93708035,-87.644450396,"(41.93708035, -87.644450396)"
"1764247",41.964620275,-87.685773082,"(41.964620275, -87.685773082)"
"1776790",41.758672791,-87.584285074,"(41.758672791, -87.584285074)"
"1777271",41.878382131,-87.624749377,"(41.878382131, -87.624749377)"
"1777809",41.904263966,-87.631604495,"(41.904263966, -87.631604495)"
"1779312",41.922504988,-87.632077093,"(41.922504988, -87.632077093)"
"1796717",41.954272732,-87.678186921,"(41.954272732, -87.678186921)"
"1802633",41.89642642,-87.616935772,"(41.89642642, -87.616935772)"
"1803579",41.764894726,-87.576423508,"(41.764894726, -87.576423508)"
"1807198",41.885361997,-87.713705726,"(41.885361997, -87.713705726)"
"1837814",41.943642463,-87.688021759,"(41.943642463, -87.688021759)"
"1841335",41.906242226,-87.669865281,"(41.906242226, -87.669865281)"
"1842456",41.95786556,-87.681194309,"(41.95786556, -87.681194309)"
"1847066",41.808169118,-87.694265245,"(41.808169118, -87.694265245)"
"1848692",41.879832659,-87.632158282,"(41.879832659, -87.632158282)"
"1849083",41.807538456,-87.740953479,"(41.807538456, -87.740953479)"
"1850302",41.883109038,-87.625853913,"(41.883109038, -87.625853913)"
"1850765",41.890170167,-87.621445931,"(41.890170167, -87.621445931)"
"1851249",41.986770248,-87.777702773,"(41.986770248, -87.777702773)"
"1853012",41.879163813,-87.642241656,"(41.879163813, -87.642241656)"
"1864106",41.917647451,-87.805907435,"(41.917647451, -87.805907435)"
"1869507",41.88558187,-87.64531974,"(41.88558187, -87.64531974)"
"1869582",41.743244913,-87.65880161,"(41.743244913, -87.65880161)"
"1873826",41.909167862,-87.792362265,"(41.909167862, -87.792362265)"
"1887603",41.706685283,-87.669672454,"(41.706685283, -87.669672454)"
"1888741",41.883098328,-87.631263269,"(41.883098328, -87.631263269)"
"1889532",41.997693732,-87.698118864,"(41.997693732, -87.698118864)"
"1891214",NA,NA,""
"1891612",41.87801013,-87.637061923,"(41.87801013, -87.637061923)"
"1892350",41.947446509,-87.72171397,"(41.947446509, -87.72171397)"
"1894420",41.934082103,-87.68957719,"(41.934082103, -87.68957719)"
"1902674",41.888740233,-87.6370813,"(41.888740233, -87.6370813)"
"1902697",41.888740233,-87.6370813,"(41.888740233, -87.6370813)"
